molecule_chembl_id,canonical_smiles,canonical_smiles_rdkit,smiles,endpoint,target_pKi,target_value,p_endpoint_mean,p_endpoint_std,p_endpoint_min,p_endpoint_max,p_endpoint_range,high_replicate_spread,n_activity_records,n_unique_assays,n_unique_documents,n_unique_original_smiles,n_unique_rdkit_smiles,median_standard_value_nM,min_standard_value_nM,max_standard_value_nM,heavy_atom_count,mol_wt_rdkit,assay_type_set,assay_chembl_ids,document_chembl_ids,activity_ids
CHEMBL149875,Cc1ccc(NC(=O)c2sccc2Cl)c(C(=O)Nc2ccc(Cl)cc2)c1,Cc1ccc(NC(=O)c2sccc2Cl)c(C(=O)Nc2ccc(Cl)cc2)c1,Cc1ccc(NC(=O)c2sccc2Cl)c(C(=O)Nc2ccc(Cl)cc2)c1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,26,405.30600000000004,B,CHEMBL857526,CHEMBL1136562,841126
CHEMBL3127469,N=C(N)c1ccc2c(c1)[C@@H](c1ccccc1)C[C@@H](c1cccc(-c3ccc(C(=O)O)cc3C(=O)O)c1)N2,N=C(N)c1ccc2c(c1)[C@@H](c1ccccc1)C[C@@H](c1cccc(-c3ccc(C(=O)O)cc3C(=O)O)c1)N2,N=C(N)c1ccc2c(c1)[C@@H](c1ccccc1)C[C@@H](c1cccc(-c3ccc(C(=O)O)cc3C(=O)O)c1)N2,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,37,491.5470000000002,B,CHEMBL3129589,CHEMBL3124891,13954325
CHEMBL324793,N=C(N)c1ccc(F)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccnc4)s3)C2=O)c1,N=C(N)c1ccc(F)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccnc4)s3)C2=O)c1,N=C(N)c1ccc(F)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccnc4)s3)C2=O)c1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,32,473.5550000000002,B,CHEMBL875883,CHEMBL1132374,1068373
CHEMBL326704,C[n+]1ccc(-c2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2)cc1,C[n+]1ccc(-c2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2)cc1,C[n+]1ccc(-c2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)cc2)cc1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,33,464.5710000000002,B,CHEMBL875883,CHEMBL1132374,1095750
CHEMBL330802,N=C(N)c1ccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)cc1,N=C(N)c1ccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)cc1,N=C(N)c1ccc(Oc2cccc(Oc3cccc(C(=N)N)c3)n2)cc1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,26,347.37800000000004,B,CHEMBL661794,CHEMBL1131090,661356
CHEMBL330960,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccncc4)cc3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccncc4)cc3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccncc4)cc3)C2=O)c1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,32,449.5360000000001,B,CHEMBL875883,CHEMBL1132374,1067121
CHEMBL361374,CCNC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12.O=C(O)C(F)(F)F,CCNC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12,CCNC(=O)[C@@H]1CCCCC1NC(=O)C(Cc1ccccc1)c1csc2ccc(C(=N)N)cc12,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,34,476.64600000000013,B,CHEMBL828792,CHEMBL1145227,1438782
CHEMBL419734,NCCCCC(NC(=O)CN(CCc1ccccc1)C(=O)CCc1ccccc1)B(O)O,NCCCCC(NC(=O)CN(CCc1ccccc1)C(=O)CCc1ccccc1)B(O)O,NCCCCC(NC(=O)CN(CCc1ccccc1)C(=O)CCc1ccccc1)B(O)O,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,32,439.3650000000002,B,CHEMBL681854,CHEMBL1130738,467144
CHEMBL422321,N=C(N)c1ccc(/C=C2/CCCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,N=C(N)c1ccc(/C=C2/CCCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,N=C(N)c1ccc(/C=C2/CCCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,29,386.499,B,CHEMBL661584,CHEMBL1132552,260426
CHEMBL453387,O=C(Nc1cccc(OCc2ccc(-c3cc(F)cc(F)c3)cc2)c1)C1CCNCC1,O=C(Nc1cccc(OCc2ccc(-c3cc(F)cc(F)c3)cc2)c1)C1CCNCC1,O=C(Nc1cccc(OCc2ccc(-c3cc(F)cc(F)c3)cc2)c1)C1CCNCC1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,31,422.47500000000014,B,CHEMBL945266,CHEMBL1140910,2393220
CHEMBL48595,CS(=O)(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,CS(=O)(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,CS(=O)(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,31,440.4850000000002,B,CHEMBL838886,CHEMBL1132209,1115643
CHEMBL51413,Nc1cc(C2=NOC(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)C2)ccc1Cl,Nc1cc(C2=NOC(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)C2)ccc1Cl,Nc1cc(C2=NOC(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)C2)ccc1Cl,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,32,470.9380000000002,B,CHEMBL662871,CHEMBL1136396,158403
CHEMBL51824,N=C(N)c1ccc(Oc2cccc(Oc3ccccc3C(=N)N)n2)cc1,N=C(N)c1ccc(Oc2cccc(Oc3ccccc3C(=N)N)n2)cc1,N=C(N)c1ccc(Oc2cccc(Oc3ccccc3C(=N)N)n2)cc1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,26,347.37800000000004,B,CHEMBL838886,CHEMBL1132209,1120364
CHEMBL54018,Cc1cc(Cl)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,Cc1cc(Cl)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,Cc1cc(Cl)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,21,299.761,B,CHEMBL662836,CHEMBL1134132,1095465
CHEMBL7905,CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2ccc(Cl)c(N)c2)=NO1,CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2ccc(Cl)c(N)c2)=NO1,CC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)CC(c2ccc(Cl)c(N)c2)=NO1,pKi,6.886056647693163,6.886056647693163,6.886056647693163,0.0,6.886056647693163,6.886056647693163,0.0,False,1,1,1,1,1,130.0,130.0,130.0,33,484.96500000000026,B,CHEMBL682004,CHEMBL1145764,378262
CHEMBL76987,Cc1cccc(CNC(=O)c2cc3c(O)cccc3n2Cc2cccc(C(=N)N)c2)c1,Cc1cccc(CNC(=O)c2cc3c(O)cccc3n2Cc2cccc(C(=N)N)c2)c1,Cc1cccc(CNC(=O)c2cc3c(O)cccc3n2Cc2cccc(C(=N)N)c2)c1,pKi,6.882728704344236,6.882728704344236,6.882728704344236,0.0,6.882728704344236,6.882728704344236,0.0,False,2,2,2,1,1,131.0,131.0,131.0,31,412.49300000000017,B,CHEMBL663407;CHEMBL846420,CHEMBL1133787;CHEMBL1135480,1069407;809272
CHEMBL184775,O=C(NC1CCN(CCO)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,O=C(NC1CCN(CCO)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,O=C(NC1CCN(CCO)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,pKi,6.882728704344236,6.882728704344236,6.882728704344236,0.0,6.882728704344236,6.882728704344236,0.0,False,1,1,1,1,1,131.0,131.0,131.0,33,485.0090000000002,B,CHEMBL827058,CHEMBL1137151,1444191
CHEMBL68101,N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ccccn3)s2)c1,N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ccccn3)s2)c1,N=C(N)c1ccc(O)c(CCCNC(=O)c2ccc(-c3ccccn3)s2)c1,pKi,6.882728704344236,6.882728704344236,6.882728704344236,0.0,6.882728704344236,6.882728704344236,0.0,False,1,1,1,1,1,131.0,131.0,131.0,27,380.473,B,CHEMBL662879,CHEMBL1133371,998433
CHEMBL92244,COc1cccc2c1cc(C(=O)NCc1ccc(C(=N)N)cc1)n2Cc1cccc(C(=N)N)c1,COc1cccc2c1cc(C(=O)NCc1ccc(C(=N)N)cc1)n2Cc1cccc(C(=N)N)c1,COc1cccc2c1cc(C(=O)NCc1ccc(C(=N)N)cc1)n2Cc1cccc(C(=N)N)c1,pKi,6.882728704344236,6.882728704344236,6.882728704344236,0.0,6.882728704344236,6.882728704344236,0.0,False,1,1,1,1,1,131.0,131.0,131.0,34,454.5340000000001,B,CHEMBL663407,CHEMBL1135480,789436
CHEMBL550103,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CN1CCCC1)Nc1ccc(-n2ccccc2=O)cc1F,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CN1CCCC1)Nc1ccc(-n2ccccc2=O)cc1F,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CN1CCCC1)Nc1ccc(-n2ccccc2=O)cc1F,pKi,6.8794260687941495,6.8794260687941495,6.8794260687941495,0.0,6.8794260687941495,6.8794260687941495,0.0,False,1,1,1,1,1,132.0,132.0,132.0,38,558.0790000000003,B,CHEMBL1059506,CHEMBL1152891,2679680
CHEMBL2441033,O=C(Nc1cccc(OCCc2ccc(F)cc2)c1)C1CCN(c2ccncc2)CC1,O=C(Nc1cccc(OCCc2ccc(F)cc2)c1)C1CCN(c2ccncc2)CC1,O=C(Nc1cccc(OCCc2ccc(F)cc2)c1)C1CCN(c2ccncc2)CC1,pKi,6.876148359032914,6.876148359032914,6.876148359032914,0.0,6.876148359032914,6.876148359032914,0.0,False,1,1,1,1,1,133.0,133.0,133.0,31,419.50000000000017,B,CHEMBL2443898,CHEMBL2440069,13490257
CHEMBL317330,N=C(N)c1cccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)c1,N=C(N)c1cccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)c1,N=C(N)c1cccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)c1,pKi,6.876148359032914,6.876148359032914,6.876148359032914,0.0,6.876148359032914,6.876148359032914,0.0,False,1,1,1,1,1,133.0,133.0,133.0,40,530.6320000000002,B,CHEMBL663407,CHEMBL1135480,807881
CHEMBL554407,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(Br)ccc3n2Cc2cccc(C(=N)N)c2)cc1.O=C([O-])C(F)(F)F,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(Br)ccc3n2Cc2cccc(C(=N)N)c2)cc1,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(Br)ccc3n2Cc2cccc(C(=N)N)c2)cc1,pKi,6.872895201635192,6.872895201635192,6.872895201635192,0.0,6.872895201635192,6.872895201635192,0.0,False,1,1,1,1,1,134.0,134.0,134.0,34,519.4670000000002,B,CHEMBL663407,CHEMBL1135480,795530
CHEMBL17845,Nc1nc(CCNC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)C(c4ccccc4)c4ccccc4)CC(=O)N32)c[nH]1,Nc1nc(CCNC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)C(c4ccccc4)c4ccccc4)CC(=O)N32)c[nH]1,Nc1nc(CCNC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)C(c4ccccc4)c4ccccc4)CC(=O)N32)c[nH]1,pKi,6.8696662315049934,6.8696662315049934,6.8696662315049934,0.0,6.8696662315049934,6.8696662315049934,0.0,False,1,1,1,1,1,135.0,135.0,135.0,37,522.6310000000002,B,CHEMBL815655,CHEMBL1135284,897331
CHEMBL371051,CN1CCN(CCCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)CC1,CN1CCN(CCCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)CC1,CN1CCN(CCCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)CC1,pKi,6.866461091629782,6.866461091629782,6.866461091629782,0.0,6.866461091629782,6.866461091629782,0.0,False,1,1,1,1,1,136.0,136.0,136.0,37,493.6550000000003,B,CHEMBL827061,CHEMBL1144375,1519556
CHEMBL384017,CC(C)CN(CCC#N)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,CC(C)CN(CCC#N)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,CC(C)CN(CCC#N)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,pKi,6.866461091629782,6.866461091629782,6.866461091629782,0.0,6.866461091629782,6.866461091629782,0.0,False,1,1,1,1,1,136.0,136.0,136.0,34,505.0400000000002,B,CHEMBL907291,CHEMBL1139748,1810968
CHEMBL197032,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,pKi,6.863279432843593,6.863279432843593,6.863279432843593,0.0,6.863279432843593,6.863279432843593,0.0,False,1,1,1,1,1,137.0,137.0,137.0,37,492.66700000000026,B,CHEMBL827061,CHEMBL1144375,1519544
CHEMBL232720,Cc1cc(C(=O)N[C@@H]2CCC[C@@H]2NC(=O)c2ccc(-n3ccccc3=O)cc2)ccc1Cl,Cc1cc(C(=O)N[C@@H]2CCC[C@@H]2NC(=O)c2ccc(-n3ccccc3=O)cc2)ccc1Cl,Cc1cc(C(=O)N[C@@H]2CCC[C@@H]2NC(=O)c2ccc(-n3ccccc3=O)cc2)ccc1Cl,pKi,6.860120913598763,6.860120913598763,6.860120913598763,0.0,6.860120913598763,6.860120913598763,0.0,False,1,1,1,1,1,138.0,138.0,138.0,32,449.9380000000001,B,CHEMBL898074,CHEMBL1149575,1971649
CHEMBL314047,COc1cc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc(C(=O)N(C)C)c1,COc1cc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc(C(=O)N(C)C)c1,COc1cc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc(C(=O)N(C)C)c1,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,2,2,2,1,1,140.0,140.0,140.0,33,456.44900000000024,B,CHEMBL663405;CHEMBL663411,CHEMBL1135740;CHEMBL1145939,1069837;800139
CHEMBL325022,N=C(N)c1cccc(/C=C2/CCCC/C(=C\c3cccc(C(=N)N)c3)C2=O)c1,N=C(N)c1cccc(/C=C2/CCCC/C(=C\c3cccc(C(=N)N)c3)C2=O)c1,N=C(N)c1cccc(/C=C2/CCCC/C(=C\c3cccc(C(=N)N)c3)C2=O)c1,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,2,2,2,1,1,140.0,140.0,140.0,28,372.47200000000004,B,CHEMBL661584;CHEMBL662823,CHEMBL1131630;CHEMBL1132552,261854;820276
CHEMBL96605,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(C(F)(F)F)c(OCCc2ccc(Cl)cc2Cl)c1,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(C(F)(F)F)c(OCCc2ccc(Cl)cc2Cl)c1,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(C(F)(F)F)c(OCCc2ccc(Cl)cc2Cl)c1,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,2,2,2,1,1,140.0,140.0,140.0,37,552.4240000000003,B,CHEMBL662838;CHEMBL875189,CHEMBL1144416;CHEMBL1148260,1505468;844297
CHEMBL118392,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccccn4)s3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccccn4)s3)C2=O)c1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccccn4)s3)C2=O)c1,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,1,1,1,1,1,140.0,140.0,140.0,31,455.5650000000001,B,CHEMBL875883,CHEMBL1132374,1091269
CHEMBL140016,CCOC(=O)C(CCc1cccc(C(=N)N)c1)Cn1cnc2cc(C(=N)N)ccc21,CCOC(=O)C(CCc1cccc(C(=N)N)c1)Cn1cnc2cc(C(=N)N)ccc21,CCOC(=O)C(CCc1cccc(C(=N)N)c1)Cn1cnc2cc(C(=N)N)ccc21,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,1,1,1,1,1,140.0,140.0,140.0,30,406.4900000000001,B,CHEMBL657716,CHEMBL1133520,608107
CHEMBL192811,CC(=N)N1CCC(CNC(=O)c2ccc(C)c(OCCc3ccc(Cl)cc3Cl)c2)CC1,CC(=N)N1CCC(CNC(=O)c2ccc(C)c(OCCc3ccc(Cl)cc3Cl)c2)CC1,CC(=N)N1CCC(CNC(=O)c2ccc(C)c(OCCc3ccc(Cl)cc3Cl)c2)CC1,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,1,1,1,1,1,140.0,140.0,140.0,31,462.4210000000003,B,CHEMBL875189,CHEMBL1144416,1505751
CHEMBL205179,N=C(N)c1ccc2[nH]c(Cc3nc4cc(Cl)c(Cl)cc4[nH]3)nc2c1,N=C(N)c1ccc2[nH]c(Cc3nc4cc(Cl)c(Cl)cc4[nH]3)nc2c1,N=C(N)c1ccc2[nH]c(Cc3nc4cc(Cl)c(Cl)cc4[nH]3)nc2c1,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,1,1,1,1,1,140.0,140.0,140.0,24,359.22,B,CHEMBL862208,CHEMBL1138120,1682309
CHEMBL299614,O=C(CN1CCN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC1=O)NCCc1ccccn1,O=C(CN1CCN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC1=O)NCCc1ccccn1,O=C(CN1CCN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC1=O)NCCc1ccccn1,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,1,1,1,1,1,140.0,140.0,140.0,32,493.0100000000002,B,CHEMBL662878,CHEMBL1133063,940521
CHEMBL47654,Nc1cc(CCNC(=O)CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)ccn1,Nc1cc(CCNC(=O)CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)ccn1,Nc1cc(CCNC(=O)CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)ccn1,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,1,1,1,1,1,140.0,140.0,140.0,33,508.02500000000026,B,CHEMBL662878,CHEMBL1133063,912683
CHEMBL541151,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(Cl)ccc3n2Cc2cccc(C(=N)N)c2)cc1.O=C([O-])C(F)(F)F,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(Cl)ccc3n2Cc2cccc(C(=N)N)c2)cc1,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(Cl)ccc3n2Cc2cccc(C(=N)N)c2)cc1,pKi,6.853871964321762,6.853871964321762,6.853871964321762,0.0,6.853871964321762,6.853871964321762,0.0,False,1,1,1,1,1,140.0,140.0,140.0,34,475.01600000000013,B,CHEMBL663407,CHEMBL1135480,824695
CHEMBL554256,C=CC[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1.O=C([O-])C(F)(F)F,C=CC[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1,C=CC[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1,pKi,6.85078088734462,6.85078088734462,6.85078088734462,0.0,6.85078088734462,6.85078088734462,0.0,False,1,1,1,1,1,141.0,141.0,141.0,36,484.59900000000016,B,CHEMBL663407,CHEMBL1135480,807882
CHEMBL360974,CC(C)CN1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,CC(C)CN1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,CC(C)CN1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,pKi,6.847711655616944,6.847711655616944,6.847711655616944,0.0,6.847711655616944,6.847711655616944,0.0,False,1,1,1,1,1,142.0,142.0,142.0,34,497.06400000000025,B,CHEMBL827058,CHEMBL1137151,1444178
CHEMBL433351,N=C(N)c1ccc(NC(=O)C2(CC(=O)O)CC(c3cccc(C(=N)N)c3)=NO2)cc1,N=C(N)c1ccc(NC(=O)C2(CC(=O)O)CC(c3cccc(C(=N)N)c3)=NO2)cc1,N=C(N)c1ccc(NC(=O)C2(CC(=O)O)CC(c3cccc(C(=N)N)c3)=NO2)cc1,pKi,6.844663962534938,6.844663962534938,6.844663962534938,0.0,6.844663962534938,6.844663962534938,0.0,False,1,1,1,1,1,143.0,143.0,143.0,30,408.41800000000006,B,CHEMBL682008,CHEMBL1129218,1075075
CHEMBL609424,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc([N+](=O)[O-])ccc3n2Cc2cccc(C(=N)N)c2)cc1.O=C([O-])C(F)(F)F,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc([N+](=O)[O-])ccc3n2Cc2cccc(C(=N)N)c2)cc1,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc([N+](=O)[O-])ccc3n2Cc2cccc(C(=N)N)c2)cc1,pKi,6.84163750790475,6.84163750790475,6.84163750790475,0.0,6.84163750790475,6.84163750790475,0.0,False,1,1,1,1,1,144.0,144.0,144.0,36,485.5680000000002,B,CHEMBL663407,CHEMBL1135480,809273
CHEMBL163586,N=C(N)c1cccc(C(=O)N[C@@H](C(=O)NCCCc2ccccc2)c2ccccc2)c1,N=C(N)c1cccc(C(=O)N[C@@H](C(=O)NCCCc2ccccc2)c2ccccc2)c1,N=C(N)c1cccc(C(=O)N[C@@H](C(=O)NCCCc2ccccc2)c2ccccc2)c1,pKi,6.838631997765026,6.838631997765026,6.838631997765026,0.0,6.838631997765026,6.838631997765026,0.0,False,1,1,1,1,1,145.0,145.0,145.0,31,414.50900000000007,B,CHEMBL663265,CHEMBL1134227,1068071
CHEMBL4283525,C[N+](C)(C)CCCN1C(=O)[C@@H]2[C@H](C1=O)[C@H](c1ncc(-c3ccc(Cl)s3)o1)N1CCC[C@@H]21,C[N+](C)(C)CCCN1C(=O)[C@@H]2[C@H](C1=O)[C@H](c1ncc(-c3ccc(Cl)s3)o1)N1CCC[C@@H]21,C[N+](C)(C)CCCN1C(=O)[C@@H]2[C@H](C1=O)[C@H](c1ncc(-c3ccc(Cl)s3)o1)N1CCC[C@@H]21,pKi,6.835647144215563,6.835647144215563,6.835647144215563,0.0,6.835647144215563,6.835647144215563,0.0,False,2,2,2,1,1,146.0,146.0,146.0,31,464.01100000000025,B,CHEMBL4263218;CHEMBL5257691,CHEMBL4261565;CHEMBL5257029,18747735;25089795
CHEMBL400306,CN(C)Cc1ccncc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,CN(C)Cc1ccncc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,CN(C)Cc1ccncc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,pKi,6.8326826652518236,6.8326826652518236,6.8326826652518236,0.0,6.8326826652518236,6.8326826652518236,0.0,False,1,1,1,1,1,147.0,147.0,147.0,40,539.5460000000003,B,CHEMBL926651,CHEMBL1140716,2066377
